StartDate,EndDate,Duration (in seconds),Finished,ResponseId,participant_id,Personalitytest_1,Personalitytest_2,Personalitytest_3,Personalitytest_4,Personalitytest_5,Personalitytest_6,Personalitytest_7,Personalitytest_8,Personalitytest_9,Personalitytest_10,TIPIQuestions_1,TIPIQuestions_2,TIPIQuestions_3,TIPIQuestions_4,TIPIQuestions_5,TIPIQuestions_6,TIPIQuestions_7,TIPIQuestions_8,sim_other1,sim_other2,sim_other,sim_self1,sim_self2,sim_self,dissim_self1,dissim_self2,dissim_self,dissim_other1,dissim_other2,dissim_other,sim_choice_sim_first,dissim_choice_sim_first,dissim_choice_dissim_first,sim_choice_dissim_first,sim_choice,dissim_choice,similar_same,similar_diff,age,sex,race,feedback,Sam_IB1,Sam_IB4,Alex_IB4,Sam_IB3
3/1/23 9:38,3/1/23 9:43,273,1,R_3NxDJuIdkmoyOXP,257,3,4,3,2,4,3,3,2,3,3,6,6,5,5,5,5,4,5,4,4,4,5,5,5,5,5,5,5,4,4.5,5,4,,,5,4,5,4,41,2,5,,I don't see any of those things,An old woman,Poodles,Fire
3/1/23 9:39,3/1/23 9:45,389,1,R_3fO9KHxkS8CLQab,258,3,3,2,3,2,4,2,2,3,2,5,2,4,5,6,3,4,6,4,4,4,7,7,7,6,6,6,3,3,3,,,5,6,6,5,7,4,48,2,5,,A mask,A mustache,Kissing animals,I don't see any of those things
3/1/23 9:39,3/1/23 9:44,311,1,R_1j93S3Th9EJ9bn4,259,5,2,2,2,1,4,1,2,1,4,5,6,5,7,5,2,6,5,4,4,4,4,4,4,5,5,5,4,4,4,5,6,,,5,6,4,5,18,1,5,,I don't see any of those things,Kissing animals,An old woman,A mask
3/1/23 9:39,3/1/23 9:44,308,1,R_2TutuzLMd1Q6en8,260,3,2,2,4,4,3,2,2,4,4,2,3,5,2,3,2,5,6,6,6,6,6,6,6,5,5,5,3,4,3.5,5,4,,,5,4,6,4,29,2,5,,A mask,I don't see any of those things,Poodles,A mask
3/1/23 9:39,3/1/23 9:45,349,1,R_6mu9BW8ONmsQ07L,261,2,3,2,3,2,3,2,3,4,3,2,2,4,6,5,2,5,6,4,4,4,5,5,5,5,5,5,4,4,4,,,4,5,5,4,4,4,39,2,5,,An X-Ray,An old woman,Kissing animals,A wolf
3/1/23 9:39,3/1/23 9:46,440,1,R_1OGZ1FERKiiXMkM,262,3,2,2,4,4,1,1,4,4,2,5,3,4,6,6,6,2,3,6,4,5,6,5,5.5,4,4,4,4,4,4,,,4,4,4,4,5,4,23,1,5,,An X-Ray,An old woman,Poodles,Fire
3/1/23 9:39,3/1/23 9:47,483,1,R_3aBcEm2iotul2k9,263,1,3,2,4,3,3,1,2,4,3,1,6,6,7,6,5,3,5,4,4,4,6,4,5,5,3,4,4,4,4,1,1,,,1,1,5,3,45,1,4,,A rabbit,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:39,3/1/23 9:44,269,1,R_28FIhPHcEzWKlfi,264,3,2,2,2,4,5,3,2,3,2,3,2,3,5,3,1,6,3,5,2,3.5,5,2,3.5,3,2,2.5,4,5,4.5,,,1,2,2,1,4,2,24,2,3,,A rabbit,A mustache,Kissing animals,A wolf
3/1/23 9:39,3/1/23 9:45,361,1,R_3g1sqR1RCeE4yWw,265,3,1,3,1,3,2,3,4,2,1,4,3,5,4,6,5,3,6,5,6,5.5,5,5,5,6,6,6,5,6,5.5,4,6,,,4,6,5,3,36,2,5,,A pelvis,I don't see any of those things,A mustache,A wolf
3/1/23 9:39,3/1/23 9:44,249,1,R_Rb5MAfdhZDhVmRH,266,2,3,2,2,4,3,2,4,3,3,2,5,6,6,3,2,2,7,3,3,3,3,3,3,4,4,4,2,2,2,4,4,,,4,4,6,3,32,1,5,,An X-Ray,A mustache,An old woman,A wolf
3/1/23 9:39,3/1/23 9:46,377,1,R_2aQv4f61KjuPrjI,267,1,1,1,1,1,5,1,3,1,1,7,3,3,7,7,3,5,7,6,6,6,6,6,6,5,5,5,4,4,4,,,5,6,6,5,5,4,41,2,5,,A rabbit,I don't see any of those things,An old woman,A wolf
3/1/23 9:40,3/1/23 9:50,606,1,R_viVTDJrO8BxVc6R,268,2,3,3,3,3,3,3,3,4,2,5,3,3,5,6,4,4,3,5,3,4,5,3,4,5,3,4,5,3,4,,,5,5,5,5,5,3,56,2,5,,A mask,A mustache,An old woman,A mask
3/1/23 9:40,3/1/23 9:50,581,1,R_0AFdugGI9i17IB3,269,2,1,5,4,5,1,1,4,4,1,1,6,6,1,6,7,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,53,1,5,,I don't see any of those things,Kissing animals,I don't see any of those things,A mask
3/1/23 9:40,3/1/23 9:46,372,1,R_SN1pdnuu2UCmk01,270,2,4,2,2,2,3,2,2,4,3,4,3,5,4,4,5,4,7,6,6,6,6,6,6,5,5,5,4,5,4.5,6,4,,,6,4,7,4,24,2,3,,I don't see any of those things,An old woman,Poodles,A butterfly
3/1/23 9:40,3/1/23 9:48,489,1,R_efeeqkC67ejLfmV,271,5,5,5,5,5,1,1,1,5,1,5,5,5,5,5,3,5,5,6,6,6,6,6,6,2,2,2,2,2,2,,,2,6,6,2,6,2,58,1,5,,A rabbit,Poodles,I don't see any of those things,A mask
3/1/23 9:40,3/1/23 9:47,411,1,R_3mlqHoWlbAl3zyF,272,2,3,1,4,4,2,1,1,4,2,6,7,1,7,4,1,5,5,4,4,4,5,4,4.5,4,4,4,4,2,3,,,3,5,5,3,5,2,25,2,5,,I don't see any of those things,Kissing animals,A mustache,I don't see any of those things
3/1/23 9:40,3/1/23 9:52,699,1,R_XB3ZGZnnyCuQeIx,273,3,3,5,4,2,4,5,2,3,3,2,3,2,2,4,6,6,7,4,4,4,5,6,5.5,3,3,3,2,3,2.5,6,5,,,6,5,5,3,72,2,5,"Very interesting, enjoyed taking this survey! Thank you.",I don't see any of those things,I don't see any of those things,A mustache,I don't see any of those things
3/1/23 9:40,3/1/23 9:50,566,1,R_C2fQVemMmBsQtNL,274,1,1,1,1,2,1,2,2,2,3,2,3,6,6,3,1,3,7,4,4,4,7,4,5.5,5,2,3.5,3,2,2.5,5,1,,,5,1,7,1,60,2,5,,A rabbit,An old woman,I don't see any of those things,Fire
3/1/23 9:40,3/1/23 9:53,750,1,R_1EX9eDt52C6BkV8,275,1,5,2,5,3,3,1,2,5,3,5,2,3,5,5,2,6,6,5,5,5,6,6,6,5,4,4.5,3,2,2.5,6,5,,,6,5,5,4,82,1,5,"Judging the inkblots, i thought first that i would have to name the blot, not have names suggested. How is it helpful to give suggestions when, in my case, i had different names in mind?",I don't see any of those things,I don't see any of those things,A mustache,I don't see any of those things
3/1/23 9:40,3/1/23 9:47,387,1,R_D7RYuIrbGpwv6TL,276,4,5,4,3,5,4,4,2,5,2,7,1,3,4,6,4,4,6,6,5,5.5,6,6,6,4,4,4,4,5,4.5,7,5,,,7,5,6,4,31,1,5,,A rabbit,An old woman,Poodles,A butterfly
3/1/23 9:40,3/1/23 9:48,471,1,R_3e4v8M3FGKpHR3t,277,4,4,4,4,3,4,5,2,5,4,7,2,5,5,6,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,,,5,5,5,5,5,4,54,2,5,Interesting. ,A pelvis,I don't see any of those things,Kissing animals,Fire
3/1/23 9:41,3/1/23 9:45,284,1,R_1gFUUJ3QrIeFQvG,278,2,3,1,5,4,3,1,2,3,4,6,4,1,7,2,1,5,5,5,5,5,5,6,5.5,3,3,3,2,3,2.5,7,3,,,7,3,6,1,28,1,2,none,A mask,Poodles,A mustache,A wolf
3/1/23 9:41,3/1/23 9:52,701,1,R_6swUKIg2JfWXpwR,279,3,3,3,2,4,2,3,2,3,3,3,3,5,5,5,3,5,5,5,4,4.5,5,5,5,4,4,4,4,4,4,,,3,5,5,3,4,3,70,1,5,,A mask,An old woman,A mustache,Fire
3/1/23 9:41,3/1/23 9:46,311,1,R_21mjiv72g7hmUmA,280,1,1,2,1,1,2,2,3,1,2,3,6,6,5,2,4,2,7,5,5,5,5,5,5,4,5,4.5,4,4,4,4,4,,,4,4,5,3,32,1,5,,A mask,Kissing animals,Poodles,A wolf
3/1/23 9:41,3/1/23 9:51,603,1,R_1jcxxu7YDzhyoF1,281,2,2,5,4,2,3,2,3,3,3,2,4,3,5,5,6,6,6,6,5,5.5,6,6,6,5,4,4.5,4,4,4,,,3,3,3,3,6,3,49,2,1,,I don't see any of those things,Poodles,A mustache,A wolf
3/1/23 9:41,3/1/23 9:51,629,1,R_vD1jIjLgWvAT5pT,282,1,3,2,5,2,2,2,3,5,3,3,2,6,4,6,6,6,7,6,5,5.5,6,5,5.5,6,5,5.5,4,4,4,,,4,4,4,4,6,2,49,2,1,"No, nothing, thanks",I don't see any of those things,An old woman,A mustache,A wolf
3/1/23 9:41,3/1/23 9:48,442,1,R_PS9RKxmqkCJCPV7,283,4,5,4,5,2,2,1,3,5,2,2,2,4,5,5,4,3,3,4,5,4.5,4,4,4,3,4,3.5,3,4,3.5,5,3,,,5,3,5,2,28,2,1,,I don't see any of those things,An old woman,Poodles,Fire
3/1/23 9:41,3/1/23 9:55,814,1,R_AmSjpFvocfdnP69,284,5,5,5,5,1,1,3,1,5,3,3,4,4,4,5,4,4,5,4,4,4,4,4,4,4,5,4.5,4,4,4,,,5,4,4,5,5,4,35,1,5,No,An X-Ray,A mustache,Poodles,A mask
3/1/23 9:41,3/1/23 9:46,311,1,R_2SCYdNNr9RoIx3F,285,4,4,4,2,2,4,4,2,4,3,3,2,5,4,5,6,5,5,7,7,7,7,7,7,6,6,6,5,5,5,,,6,7,7,6,6,4,27,2,5,,An X-Ray,A mustache,I don't see any of those things,A mask
3/1/23 9:41,3/1/23 9:48,411,1,R_3GrN0eI2x8LlAtl,286,4,2,4,4,1,2,2,4,4,4,6,2,6,5,6,6,5,6,5,5,5,6,6,6,5,5,5,5,5,5,6,5,,,6,5,6,5,48,1,5,,I don't see any of those things,Kissing animals,An old woman,A wolf
3/1/23 9:41,3/1/23 9:47,354,1,R_T5u1CId62F9IbjH,287,2,3,3,2,1,4,2,5,3,4,5,1,6,6,5,5,5,7,7,7,7,7,7,7,5,6,5.5,5,5,5,5,6,,,5,6,7,4,29,2,1,,An X-Ray,I don't see any of those things,Kissing animals,I don't see any of those things
3/1/23 9:41,3/1/23 9:48,407,1,R_3fJpTJzHyvAbhOC,288,3,4,2,3,5,3,3,2,5,1,6,1,1,4,5,4,6,7,4,5,4.5,4,5,4.5,5,4,4.5,4,4,4,,,3,6,6,3,4,3,41,2,5,,An X-Ray,An old woman,Kissing animals,A mask
3/1/23 9:41,3/1/23 10:18,2178,1,R_2znDI4VogcC6eTX,289,2,2,3,2,1,2,2,2,3,3,5,1,6,6,5,5,5,6,4,4,4,5,3,4,4,4,4,4,4,4,4,4,,,4,4,5,4,37,1,5,,I don't see any of those things,I don't see any of those things,A mustache,Fire
3/1/23 9:41,3/1/23 9:49,443,1,R_6mx8p45UsqOHrTX,290,4,5,4,3,3,4,4,4,5,4,1,2,6,6,7,5,5,5,6,6,6,6,6,6,4,5,4.5,3,5,4,5,4,,,5,4,6,4,22,2,5,,A rabbit,Kissing animals,An old woman,I don't see any of those things
3/1/23 9:41,3/1/23 9:50,482,1,R_2s6CHyYmQizN34q,291,4,2,5,2,2,3,4,5,4,2,2,3,7,1,6,4,5,3,7,7,7,7,7,7,6,5,5.5,5,6,5.5,7,5,,,7,5,5,4,33,1,2,,A mask,A mustache,Poodles,A mask
3/1/23 9:41,3/1/23 9:51,574,1,R_1BUV2Pdzwc2Tbai,292,1,5,3,3,1,1,1,1,5,3,7,1,4,3,7,5,7,7,6,6,6,7,7,7,6,6,6,6,6,6,7,7,,,7,7,7,6,50,2,5,nope,An X-Ray,I don't see any of those things,Poodles,Fire
3/1/23 9:42,3/1/23 9:46,253,1,R_3ReGIA1p7p8OZAB,293,4,4,4,4,4,3,2,3,4,4,5,2,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,,,4,5,5,4,5,4,29,1,5,no,A rabbit,A mustache,Kissing animals,I don't see any of those things
3/1/23 9:42,3/1/23 9:51,537,1,R_3UioGJDrfv7zM8p,294,3,2,3,1,4,3,2,2,2,3,6,4,2,1,4,2,4,6,5,4,4.5,5,5,5,4,4,4,3,3,3,,,6,4,4,6,7,3,31,2,5,,A rabbit,I don't see any of those things,An old woman,A wolf
3/1/23 9:42,3/1/23 9:47,321,1,R_1feXRK6yvW0JfFa,295,1,4,2,3,2,2,2,3,4,2,6,1,6,6,5,3,2,5,4,4,4,5,5,5,5,5,5,4,4,4,,,3,5,5,3,5,3,29,1,5,,A pelvis,A mustache,I don't see any of those things,Fire
3/1/23 9:42,3/1/23 9:53,693,1,R_3qNLygYaIZend1o,296,4,1,3,4,3,1,5,1,2,1,6,1,7,5,7,7,2,7,7,7,7,5,5,5,4,5,4.5,2,1,1.5,7,1,,,7,1,7,3,34,1,5,Good Luck!,A pelvis,I don't see any of those things,Poodles,A butterfly
3/1/23 9:42,3/1/23 9:47,323,1,R_3s4DdIYAxhQWJ1R,297,1,2,2,3,2,1,2,4,3,1,2,4,7,5,4,4,4,7,5,4,4.5,5,5,5,4,3,3.5,4,3,3.5,5,4,,,5,4,5,3,35,1,5,,I don't see any of those things,An old woman,Poodles,A mask
3/1/23 9:42,3/1/23 9:49,418,1,R_yyCnW0lgkYc8QrD,298,1,3,4,3,2,3,3,2,3,3,5,5,4,6,3,6,2,6,5,5,5,5,4,4.5,5,4,4.5,4,4,4,4,4,,,4,4,5,4,34,1,5,,A rabbit,I don't see any of those things,A mustache,A butterfly
3/1/23 9:42,3/1/23 9:48,346,1,R_31p8NROxu87Fcg3,299,3,4,3,4,3,3,3,3,5,4,2,3,4,6,7,5,5,7,7,7,7,7,7,7,7,7,7,6,6,6,7,7,,,7,7,7,6,47,2,5,,A mask,Poodles,I don't see any of those things,A wolf
3/1/23 9:42,3/1/23 9:46,269,1,R_2eRuNgKgvuZZg8b,300,1,2,3,1,4,2,4,3,1,2,3,6,5,5,5,5,3,7,5,3,4,4,2,3,4,2,3,4,3,3.5,4,3,,,4,3,5,3,28,1,5,,I don't see any of those things,Poodles,A mustache,A wolf
3/1/23 9:42,3/1/23 9:52,615,1,R_3JaCZzDZAlQSELI,301,3,3,5,2,4,3,5,3,2,1,2,2,6,4,7,7,2,6,6,6,6,6,6,6,4,4,4,5,5,5,,,4,5,5,4,7,5,66,2,5,"Very fun, but you should tell me what personality 4 is in traits. ",A rabbit,Kissing animals,I don't see any of those things,I don't see any of those things
3/1/23 9:42,3/1/23 9:55,756,1,R_3lKtzeVZXwpz0Y4,302,1,4,3,3,1,2,2,3,5,2,2,2,6,7,6,5,3,7,5,4,4.5,5,4,4.5,4,5,4.5,5,4,4.5,,,5,5,5,5,2,2,54,1,5,"No, but thank you for the survey. ",An X-Ray,Kissing animals,An old woman,A butterfly
3/1/23 9:42,3/1/23 9:48,343,1,R_3EmYgccdgmYzEhK,303,2,3,2,4,1,3,3,1,4,3,6,3,2,5,4,5,3,7,5,4,4.5,5,6,5.5,5,5,5,5,3,4,,,5,5,5,5,6,4,29,2,5,,I don't see any of those things,I don't see any of those things,A mustache,A mask
3/1/23 9:42,3/1/23 9:49,394,1,R_3qTOcTo6RtBSrxm,304,4,3,1,1,2,2,2,4,2,3,4,3,5,6,4,2,3,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,40,1,5,,A mask,Poodles,Kissing animals,I don't see any of those things
3/1/23 9:42,3/1/23 9:48,333,1,R_2ZW78gsU7sWGkVP,305,2,3,4,2,2,2,2,4,2,4,2,3,6,3,5,6,2,5,6,6,6,6,6,6,5,5,5,5,5,5,6,5,,,6,5,5,5,29,2,5,,A mask,Kissing animals,An old woman,Fire
3/1/23 9:42,3/1/23 9:50,447,1,R_2aRVHetUOxiySbN,306,3,4,4,3,2,3,3,3,3,2,4,4,6,5,5,6,5,7,6,6,6,6,6,6,5,5,5,5,5,5,,,6,6,6,6,6,4,24,1,5,I have nothing to add,I don't see any of those things,An old woman,A mustache,Fire
3/1/23 9:43,3/1/23 9:49,416,1,R_zSx7h8GhOWtxSlb,307,2,3,4,4,2,3,4,4,4,2,5,3,5,7,4,5,5,6,5,5,5,5,6,5.5,5,7,6,6,6,6,,,6,6,6,6,4,4,20,1,5,,A rabbit,Poodles,An old woman,Fire
3/1/23 9:43,3/1/23 9:49,398,1,R_SBojAXfDiCvNZ7P,308,3,4,1,4,3,2,1,2,4,3,3,5,3,6,5,2,3,6,4,5,4.5,4,5,4.5,3,3,3,3,5,4,5,3,,,5,3,5,2,55,1,5,,A mask,A mustache,Kissing animals,A wolf
3/1/23 9:43,3/1/23 9:50,433,1,R_Xw6ebdOYhh6mCWd,309,2,3,2,3,2,4,1,2,4,2,3,2,6,6,6,3,3,5,4,4,4,4,3,3.5,4,4,4,4,4,4,,,6,5,5,6,5,3,53,1,5,,A pelvis,I don't see any of those things,Kissing animals,Fire
3/1/23 9:43,3/1/23 9:53,632,1,R_115CzIQqilFmFTP,310,3,4,2,3,2,2,1,2,5,2,5,3,3,3,5,2,5,3,5,5,5,5,5,5,4,4,4,3,4,3.5,5,4,,,5,4,5,2,35,2,1,,A pelvis,Kissing animals,An old woman,I don't see any of those things
3/1/23 9:43,3/1/23 9:47,249,1,R_3O2P8f3J4frViq7,311,3,5,2,5,4,2,1,2,5,2,2,3,2,5,6,3,5,5,5,2,3.5,4,3,3.5,4,2,3,3,1,2,4,2,,,4,2,3,1,27,2,1,,A mask,Kissing animals,Poodles,A mask
3/1/23 9:43,3/1/23 10:17,2060,1,R_33rPCsVWhCt8vBk,312,2,3,2,4,2,3,1,3,4,4,4,2,5,5,5,5,3,4,5,5,5,5,5,5,4,4,4,4,4,4,,,4,4,4,4,4,4,24,1,1,,An X-Ray,A mustache,I don't see any of those things,I don't see any of those things
3/1/23 9:43,3/1/23 9:50,456,1,R_80UwDwsn0matcEF,313,3,2,2,4,2,3,2,1,4,2,5,6,3,7,5,2,5,7,4,4,4,5,4,4.5,4,4,4,4,4,4,5,4,,,5,4,6,4,28,2,3,N/A,A pelvis,An old woman,Kissing animals,A wolf
3/1/23 9:43,3/1/23 9:49,347,1,R_3lrUVAFFEUGTtV5,314,4,3,5,3,2,4,4,4,2,2,3,4,6,5,5,7,5,7,5,5,5,5,5,5,4,4,4,4,4,4,,,5,5,5,5,6,4,35,2,5,,A pelvis,Poodles,A mustache,A wolf
3/1/23 9:43,3/1/23 9:49,331,1,R_XGJu7ZIFS6XHvLb,315,2,2,2,3,2,2,2,2,2,1,3,6,5,5,4,3,3,6,5,5,5,5,5,5,5,4,4.5,4,4,4,,,4,5,5,4,6,3,47,2,5,None,I don't see any of those things,Kissing animals,A mustache,A wolf
3/1/23 9:43,3/1/23 9:48,284,1,R_6KmLkJSvXZU5e9z,316,2,3,2,2,2,3,2,3,3,3,1,2,2,4,1,6,2,6,6,6,6,6,6,6,4,4,4,4,4,4,6,4,,,6,4,6,4,25,1,3,,An X-Ray,I don't see any of those things,Kissing animals,I don't see any of those things
3/1/23 9:43,3/1/23 9:55,704,1,R_1ONsc3xqC3dgWLe,317,4,3,3,3,2,2,3,3,3,3,1,4,6,4,5,6,4,7,6,4,5,5,4,4.5,4,4,4,3,3,3,,,4,4,4,4,5,4,74,1,5,nothing,A pelvis,A mustache,An old woman,Fire
3/1/23 9:43,3/1/23 9:48,286,1,R_1GPlv18WmAcfZLh,318,2,3,1,4,3,2,1,1,4,3,5,1,3,5,6,2,5,7,4,4,4,4,3,3.5,4,3,3.5,4,3,3.5,,,3,4,4,3,4,2,41,1,5,,A mask,A mustache,I don't see any of those things,Fire
3/1/23 9:43,3/1/23 9:49,324,1,R_1loRM6ctUpAGgpG,319,4,2,3,2,3,4,3,4,2,3,5,3,6,5,5,5,6,7,5,4,4.5,4,2,3,4,2,3,4,3,3.5,,,2,4,4,2,4,3,24,2,5,,An X-Ray,A mustache,An old woman,A wolf
3/1/23 9:43,3/1/23 9:49,331,1,R_2VPazD5zM75amHj,320,2,4,2,3,2,3,2,1,4,4,5,2,3,5,4,2,5,6,4,4,4,4,4,4,3,4,3.5,4,4,4,,,1,1,1,1,3,2,34,2,5,No,A mask,A mustache,Poodles,A butterfly
3/1/23 9:43,3/1/23 9:55,727,1,R_3LcAt4BueWFMifH,321,2,4,3,5,3,2,4,3,5,4,5,1,5,6,6,3,6,5,6,5,5.5,6,5,5.5,4,2,3,4,3,3.5,6,4,,,6,4,5,4,54,2,5,Thank you. ,I don't see any of those things,An old woman,Kissing animals,Fire
3/1/23 9:43,3/1/23 9:54,618,1,R_1liphLk4CETEQTf,322,2,2,2,2,2,2,2,3,2,2,4,3,5,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,4,4,33,1,5,,A rabbit,Poodles,A mustache,I don't see any of those things
3/1/23 9:43,3/1/23 9:49,354,1,R_PSTm8fUjaOwg6pr,323,4,4,4,5,4,3,4,4,5,4,5,6,6,5,6,3,6,6,5,6,5.5,6,5,5.5,3,2,2.5,3,2,2.5,,,2,6,6,2,5,2,28,1,5,none,A mask,Poodles,Kissing animals,Fire
3/1/23 9:43,3/1/23 9:53,549,1,R_3ktdBbpKk4Y7oG2,324,2,2,4,4,1,3,5,2,5,3,6,3,5,6,6,6,6,2,4,4,4,4,4,4,4,4,4,4,4,4,,,6,7,7,6,5,4,59,2,5,,A mask,Poodles,Kissing animals,Fire
3/1/23 9:44,3/1/23 9:50,412,1,R_302YOWx7o3vxhrI,325,1,3,2,4,1,3,1,1,3,4,1,2,6,7,6,2,2,6,5,6,5.5,5,6,5.5,5,5,5,4,5,4.5,6,5,,,6,5,6,4,54,1,5,Thank you for the opportunity.,I don't see any of those things,Poodles,Kissing animals,Fire
3/1/23 9:44,3/1/23 9:55,698,1,R_2dZ4Tr80m9ReSA0,326,5,4,4,4,2,4,5,1,4,4,2,3,3,5,4,5,5,1,5,3,4,6,4,5,4,3,3.5,4,3,3.5,6,4,,,6,4,6,3,40,2,5,no,A mask,Poodles,Kissing animals,A mask
3/1/23 9:44,3/1/23 9:50,407,1,R_1OqzNLbJmn5a8RB,327,2,3,1,3,2,3,1,2,3,2,4,2,2,4,3,1,5,5,4,2,3,4,1,2.5,4,1,2.5,4,2,3,1,1,,,1,1,4,4,32,2,5,,A mask,A mustache,Poodles,A mask
3/1/23 9:44,3/1/23 9:49,341,1,R_3sjE5nuatqMShLJ,328,2,3,2,4,1,2,3,2,4,2,5,7,3,5,5,2,5,7,5,5,5,5,6,5.5,4,6,5,4,4,4,,,5,6,6,5,5,4,40,2,5,,An X-Ray,An old woman,I don't see any of those things,I don't see any of those things
3/1/23 9:44,3/1/23 9:52,506,1,R_2YPvtVZvE1ASFsO,329,4,5,2,4,2,3,2,4,3,2,2,3,7,5,6,7,2,6,7,6,6.5,7,6,6.5,6,5,5.5,5,6,5.5,,,5,5,5,5,5,5,42,1,2,thank you,An X-Ray,A mustache,Kissing animals,A butterfly
3/1/23 9:44,3/1/23 9:55,662,1,R_2BglXf5ouxIWbdC,330,2,4,2,3,4,2,2,2,4,2,3,3,3,6,4,2,5,6,6,6,6,6,6,6,4,4,4,4,3,3.5,,,3,6,6,3,6,2,34,1,5,,A mask,A mustache,Poodles,I don't see any of those things
3/1/23 9:44,3/1/23 9:50,334,1,R_3pu7Ipll4GZaVV3,331,1,2,1,2,1,3,2,2,2,4,3,6,5,6,5,2,5,3,6,6,6,6,6,6,5,5,5,5,5,5,6,5,,,6,5,7,3,34,2,5,,I don't see any of those things,Kissing animals,An old woman,Fire
3/1/23 9:44,3/1/23 9:59,919,1,R_ANaTFDNd05laTEl,332,3,2,2,3,5,2,1,4,2,3,6,5,3,5,2,2,3,3,5,4,4.5,4,4,4,3,2,2.5,2,3,2.5,,,1,3,3,1,4,2,31,1,5,I have nothing to share.,A pelvis,I don't see any of those things,A mustache,A mask
3/1/23 9:44,3/1/23 9:51,420,1,R_1hFmIpDASgbS8B8,333,1,3,2,3,1,2,1,2,3,2,3,2,5,6,5,4,3,7,6,5,5.5,6,5,5.5,6,5,5.5,6,4,5,7,6,,,7,6,6,5,39,2,5,"I thought the last inkblot was two people back to back, facing away from one another (side profiles)",I don't see any of those things,A mustache,Poodles,A wolf
3/1/23 9:44,3/1/23 9:49,287,1,R_pxXIlU8CDW2mpG1,334,2,2,2,3,1,2,1,1,2,1,6,5,3,5,4,3,5,7,5,5,5,4,4,4,4,4,4,3,3,3,,,4,4,4,4,5,3,29,1,5,,I don't see any of those things,A mustache,I don't see any of those things,Fire
3/1/23 9:44,3/1/23 9:51,386,1,R_xmRaL7nUXCC2Rup,335,3,2,1,4,2,3,2,1,5,3,5,5,1,5,2,1,6,7,4,4,4,4,5,4.5,4,4,4,4,3,3.5,,,2,6,6,2,1,1,36,2,5,n/a,An X-Ray,An old woman,A mustache,I don't see any of those things
3/1/23 9:44,3/1/23 9:54,579,1,R_3IVR7eTyLLPso6m,336,2,3,1,2,4,3,1,2,2,4,5,6,2,6,4,1,4,3,5,4,4.5,5,4,4.5,4,3,3.5,2,3,2.5,,,4,4,4,4,5,2,23,1,5,,A pelvis,Kissing animals,An old woman,I don't see any of those things
3/1/23 9:44,3/1/23 9:50,334,1,R_3Opn1KB4HzpNyep,337,3,4,2,3,4,3,2,3,5,4,5,2,4,4,4,6,5,5,4,3,3.5,4,4,4,4,3,3.5,4,4,4,,,2,2,2,2,5,3,28,1,5,,A rabbit,Kissing animals,I don't see any of those things,Fire
3/1/23 9:44,3/1/23 9:51,390,1,R_2ykFIiyKGcVteKe,338,3,5,3,5,3,3,2,3,5,3,1,1,5,6,7,6,3,6,4,3,3.5,5,4,4.5,5,4,4.5,3,3,3,,,4,5,5,4,4,3,47,1,5,not at this time thanks,I don't see any of those things,I don't see any of those things,An old woman,A wolf
3/1/23 9:44,3/1/23 9:54,562,1,R_Tjw6mWRR7bFMEF3,339,4,2,5,5,1,1,5,4,2,4,1,3,7,2,6,7,3,7,6,6,6,6,7,6.5,4,5,4.5,4,3,3.5,7,5,,,7,5,7,3,76,2,5,I wouldn't mind getting to know either person.  I'm not so certain I'd have much in common with #3...but you don't know until you reach out.,A mask,Kissing animals,Poodles,A wolf
3/1/23 9:44,3/1/23 9:56,706,1,R_a01cI94VDw7Hv6V,340,2,2,4,1,2,3,4,3,4,3,2,3,6,1,6,7,2,6,5,5,5,6,7,6.5,7,7,7,5,5,5,7,7,,,7,7,5,6,50,2,5,This is a very interesting study and hope to participate in more of them. Thank and have a good day,A mask,An old woman,I don't see any of those things,Fire
3/1/23 9:44,3/1/23 9:53,501,1,R_3KOwDDxmAGqVBSR,341,4,5,3,4,3,1,3,3,5,2,5,3,6,7,7,7,2,7,5,5,5,6,5,5.5,5,4,4.5,5,4,4.5,6,6,,,6,6,6,2,47,2,5,Thank you,I don't see any of those things,Kissing animals,I don't see any of those things,I don't see any of those things
3/1/23 9:44,3/1/23 9:53,543,1,R_OIrszYr0khrDXSF,342,2,3,1,2,1,3,1,1,3,4,2,6,1,5,3,1,6,7,5,5,5,5,5,5,5,5,5,4,4,4,,,4,5,5,4,6,3,32,1,5,,A rabbit,Poodles,Kissing animals,Fire
3/1/23 9:44,3/1/23 9:52,440,1,R_2tJQSjIUwVQylqN,343,1,4,3,3,3,2,1,2,3,2,3,1,2,6,5,4,3,7,5,5,5,5,5,5,4,4,4,4,4,4,,,4,5,5,4,5,4,41,1,5,,An X-Ray,An old woman,I don't see any of those things,A wolf
