startdate,enddate,responseId,participant_id,check_choose_avatar,attention_check,exclude,condition,black_white,female_male,dissim_self,dissim_other,sim_self,sim_other,dissim_choice,sim_choice,dissim_similar,sim_similar,age,sex,race,feedback
9/27/21 10:12,9/27/21 10:16,R_1jjlZIn57eeuCMf,wf_181,6,5,0,w_f,white,female,6,4,6,4,1,1,4,4,21,2,5,
9/27/21 10:21,9/27/21 10:24,R_2D5h9QTNAqbM4kt,wf_182,6,5,0,w_f,white,female,6,3,6,3,1,2,4,4,21,2,5,
9/27/21 10:28,9/27/21 10:31,R_3gRYBxG48N3mLSj,wf_183,6,5,0,w_f,white,female,5,4,5,4,1,2,5,4,23,2,5,
9/27/21 10:31,9/27/21 10:36,R_oYTrwuepJEGCubv,wf_184,6,5,0,w_f,white,female,4,3,4,3,1,1,4,4,26,2,5,
9/27/21 10:35,9/27/21 10:38,R_3qsNzV4pgrTLthK,wf_185,6,5,0,w_f,white,female,4,4,3,4,1,2,4,4,18,2,5,
9/27/21 10:39,9/27/21 10:43,R_3suj49zhHh7pFcN,wf_186,6,5,0,w_f,white,female,5,4,5,4,1,1,4,4,33,2,5,
9/27/21 10:39,9/27/21 10:44,R_1rNYpbJb7kdnWfQ,wf_187,6,5,0,w_f,white,female,5,3,5,3,1,2,3,4,18,2,5,
9/27/21 10:42,9/27/21 10:45,R_ZeCzqz0nGtGEfyV,wf_188,6,5,0,w_f,white,female,5,4,5,4,1,1,4,4,25,2,5,
9/27/21 10:41,9/27/21 10:45,R_bfnEQQ7AYfgVT9f,wf_189,6,5,0,w_f,white,female,4,3,4,4,1,1,4,4,35,2,5,
9/27/21 10:43,9/27/21 10:47,R_2xVNQm07IfXjm6q,wf_190,6,5,0,w_f,white,female,5,3,5,4,1,2,3,4,37,2,5,
9/27/21 10:47,9/27/21 10:52,R_1jCCVs376jCb5q2,wf_191,6,5,0,w_f,white,female,4,3,4,4,1,1,3,4,18,2,5,I would've loved to chat!
9/27/21 10:51,9/27/21 10:55,R_1DIKxAgeAMwksbs,wf_192,6,5,0,w_f,white,female,6,4,4,4,1,1,5,4,23,2,5,
9/27/21 10:47,9/27/21 10:57,R_xGlmgUcsmGCUvNT,wf_193,6,5,0,w_f,white,female,4,3,4,5,1,1,3,4,25,2,5,
9/27/21 10:55,9/27/21 10:58,R_W7rmwzq5XaCuafT,wf_194,6,5,0,w_f,white,female,6,4,5,4,1,1,4,4,19,2,5,n/a
9/27/21 10:57,9/27/21 11:00,R_2CN7OCiD8wm6JRq,wf_195,6,5,0,w_f,white,female,4,4,4,4,1,1,3,4,21,2,5,
9/27/21 10:58,9/27/21 11:01,R_swlVoIRX7zkDzB7,wf_196,6,5,0,w_f,white,female,5,4,5,4,1,1,4,4,31,2,5,
9/27/21 10:56,9/27/21 11:01,R_3mn1DSvJjyWPtMM,wf_197,6,5,0,w_f,white,female,4,4,4,4,1,1,4,4,34,2,5,
9/27/21 10:58,9/27/21 11:01,R_Ubi61ctjlDueSGt,wf_198,6,5,0,w_f,white,female,5,3,5,3,1,1,4,4,23,2,5,
9/27/21 11:01,9/27/21 11:03,R_1mJB83Vha4PisxN,wf_199,6,5,0,w_f,white,female,5,4,5,4,2,2,4,4,18,2,5,
9/27/21 11:01,9/27/21 11:06,R_1rw7eSFrAQjy0s1,wf_200,6,5,0,w_f,white,female,4,4,4,4,1,1,3,4,33,2,5,Nope have a good day
9/27/21 11:02,9/27/21 11:08,R_31n0gfC5tFtjJ9m,wf_201,6,5,0,w_f,white,female,5,4,5,4,1,1,4,4,22,2,5,
9/27/21 8:35,9/27/21 8:38,R_RFgAZma1DbTnnTH,wf_202,6,5,0,w_f,white,female,2,2,2,2,1,2,2,3,19,2,5,
9/27/21 8:37,9/27/21 8:40,R_3HLxYmW3OVUIUWu,wf_203,6,5,0,w_f,white,female,3,3,3,3,2,2,3,3,32,2,5,
9/27/21 9:13,9/27/21 9:17,R_1GCRbPR4nXjuS6l,wf_204,6,5,0,w_f,white,female,4,4,4,4,1,2,5,3,23,2,5,
9/27/21 9:41,9/27/21 9:44,R_1PTM7qPCab1PMTu,wf_205,6,5,0,w_f,white,female,4,4,4,4,1,1,4,3,26,2,5,
9/27/21 9:42,9/27/21 9:46,R_2RQCx8DFh4MXTTW,wf_206,6,5,0,w_f,white,female,5,3,4,3,1,2,4,3,19,2,5,
9/27/21 9:47,9/27/21 9:51,R_2aEwv62UCXp6KCy,wf_207,6,5,0,w_f,white,female,3,2,3,2,1,2,3,3,35,2,5,
9/27/21 9:55,9/27/21 9:58,R_1I5ba14ToiOvbky,wf_208,6,5,0,w_f,white,female,6,2,3,2,2,2,3,3,44,2,5,
9/27/21 9:58,9/27/21 10:01,R_10OxZVDZe5sSFol,wf_209,6,5,0,w_f,white,female,6,4,5,4,1,2,3,3,27,2,5,
9/27/21 9:58,9/27/21 10:01,R_1jpNpBvJUjGdyJi,wf_210,6,5,0,w_f,white,female,5,5,5,4,1,2,5,3,21,2,5,
9/27/21 10:01,9/27/21 10:04,R_DoEtgsK2WuvH5x7,wf_211,6,5,0,w_f,white,female,6,4,5,4,1,1,3,3,18,2,5,
9/27/21 10:05,9/27/21 10:08,R_Tu8ZntcvEev5UgF,wf_212,6,5,0,w_f,white,female,6,6,6,6,1,1,1,3,21,2,5,
9/27/21 10:10,9/27/21 10:13,R_Uoq5PYJQWFjQ2XL,wf_213,6,5,0,w_f,white,female,4,3,4,3,1,1,5,3,21,2,5,
9/27/21 10:15,9/27/21 10:20,R_3PdUi3AYCtMXlK5,wf_214,6,5,0,w_f,white,female,4,3,4,3,1,1,3,3,22,2,5,No
9/27/21 10:17,9/27/21 10:21,R_ZyPkxeHCmmGEkNz,wf_215,6,5,0,w_f,white,female,5,4,3,5,1,2,1,3,25,2,5,"This confused me, but I'm happy to have participated. "
9/27/21 10:37,9/27/21 10:40,R_zZIM7RdBAIu9SkF,wf_216,6,5,0,w_f,white,female,4,4,3,3,1,1,4,3,45,2,5,
9/27/21 10:44,9/27/21 10:49,R_2UhBuBGp3Th1k8E,wf_217,6,5,0,w_f,white,female,4,4,3,4,1,1,3,3,36,2,5,
9/27/21 10:56,9/27/21 10:59,R_1CsBs9B8zBFTGyS,wf_218,6,5,0,w_f,white,female,5,5,5,5,1,1,3,3,33,2,5,
9/27/21 10:59,9/27/21 11:03,R_12Q1ICH1xZ79L51,wf_219,6,5,0,w_f,white,female,6,4,4,5,1,1,4,3,23,2,5,
9/27/21 11:00,9/27/21 11:04,R_248KpgP86OA3xOi,wf_220,6,5,0,w_f,white,female,3,3,3,3,1,1,3,3,22,2,5,
9/27/21 9:49,9/27/21 9:55,R_3iR0JW0w6dtAUks,wf_221,6,5,0,w_f,white,female,6,5,4,5,1,2,3,2,44,2,5,No
9/27/21 10:00,9/27/21 10:06,R_2zYh0vscUKsABAf,wf_222,6,5,0,w_f,white,female,2,2,2,2,1,1,2,2,36,2,5,
9/27/21 10:25,9/27/21 10:29,R_3m3ufXNn8sm7MFQ,wf_223,6,5,0,w_f,white,female,4,1,4,1,1,1,2,2,46,2,5,
9/27/21 10:47,9/27/21 10:49,R_3g7wzWw691FYe9X,wf_224,6,5,0,w_f,white,female,2,1,2,2,2,2,1,2,21,2,5,
9/27/21 10:53,9/27/21 10:56,R_1oz2bfBDInHb1fx,wf_225,6,5,0,w_f,white,female,4,4,3,4,1,2,3,2,30,2,5,
9/27/21 8:38,9/27/21 8:42,R_3n7A77Zz8buX7MK,wf_226,6,5,0,w_f,white,female,4,4,2,2,1,1,3,1,25,2,5,
9/27/21 9:09,9/27/21 9:14,R_31YpG82D5Nox9LO,wf_227,6,5,0,w_f,white,female,5,5,4,4,1,2,1,1,63,2,5,
9/27/21 10:30,9/27/21 10:33,R_1di5Af1IuFzOA5H,wf_228,6,5,0,w_f,white,female,2,3,2,3,2,2,1,1,19,2,5,
9/27/21 10:56,9/27/21 10:59,R_3iro1Yb5SFYEbjS,wf_229,6,5,0,w_f,white,female,1,1,1,1,1,1,1,1,33,2,5,
9/27/21 8:56,9/27/21 9:03,R_3I439PRDm2ooOUF,wf_230,7,5,0,w_f,white,female,5,5,5,5,1,2,4,4,50,2,5,
9/27/21 10:43,9/27/21 10:48,R_2ZNxDn02CpvY1d4,wf_231,9,5,0,w_f,white,female,7,7,7,7,1,1,5,5,41,2,5,
9/27/21 10:55,9/27/21 11:04,R_2dWGB5uLrtRCvAK,wf_232,9,5,0,w_f,white,female,5,5,5,5,1,1,4,5,31,2,5,
9/27/21 10:50,9/27/21 10:53,R_3lSSnEj83mzFuyj,wf_233,9,5,0,w_f,white,female,6,4,6,4,1,1,4,4,35,2,5,
9/27/21 10:19,9/27/21 10:22,R_1K0GjtXNy1owiTw,wf_234,9,5,0,w_f,white,female,5,5,5,5,1,1,2,3,26,2,5,
9/27/21 10:57,9/27/21 11:03,R_3iX4eIPh8KXUEFe,wf_237,14,5,0,w_f,white,female,5,5,5,5,1,2,5,7,19,2,5,
9/27/21 10:21,9/27/21 10:25,R_3h5yvmWe8bmKaVo,wf_238,14,5,0,w_f,white,female,6,5,5,5,1,1,5,6,23,2,5,
9/27/21 11:04,9/27/21 11:07,R_1za3QHIAE9R5o4h,wf_239,14,5,0,w_f,white,female,4,4,4,4,1,1,5,6,19,2,5,
9/27/21 8:16,9/27/21 8:21,R_3hszikmDvIswbhv,wf_240,14,5,0,w_f,white,female,4,4,4,4,1,1,4,5,23,2,5,
9/27/21 8:52,9/27/21 8:54,R_TgSZB4zw5Rfn865,wf_241,14,5,0,w_f,white,female,5,4,5,4,1,1,4,5,41,2,5,
9/27/21 9:12,9/27/21 9:18,R_1hLGYqKB793IIZv,wf_242,14,5,0,w_f,white,female,4,4,4,4,1,1,3,5,49,2,5,
9/27/21 9:27,9/27/21 9:30,R_ewVWSVRWXD38lSV,wf_243,14,5,0,w_f,white,female,5,5,5,5,1,1,3,5,36,2,5,"I see the point, but I think you should have presented more potential chat partners for more data. "
9/27/21 10:08,9/27/21 10:16,R_2CmmYTfuY6U27qz,wf_244,14,5,0,w_f,white,female,6,3,3,2,1,2,3,5,24,2,5,I wasn’t really convinced that I would actually be talking with someone else. It just seemed unlikely that there would be enough other real people taking the survey at the same time as me.
9/27/21 10:59,9/27/21 11:02,R_1DCDHrCP97aygl2,wf_245,14,5,0,w_f,white,female,4,4,4,4,1,2,4,5,44,2,5,
9/27/21 9:37,9/27/21 9:44,R_2dikmRfd1HlUMT8,wf_246,14,5,0,w_f,white,female,4,4,4,4,1,1,4,4,61,2,5,I have no idea if I want to chat with someone based on what they look like with no further info about them.
9/27/21 9:46,9/27/21 9:49,R_3HSymdde9ZYNOM3,wf_247,14,5,0,w_f,white,female,3,3,3,3,1,2,3,4,31,2,5,
9/27/21 10:37,9/27/21 10:40,R_vvRHrHRKLkchPpv,wf_248,14,5,0,w_f,white,female,5,5,5,5,1,2,5,4,43,2,5,Interesting
9/27/21 10:38,9/27/21 10:43,R_3Rz9jbGPxLtXr9I,wf_249,14,5,0,w_f,white,female,2,2,2,2,2,2,4,4,59,2,5,
9/27/21 10:51,9/27/21 10:58,R_1pQXg3ctIX2XtSX,wf_250,14,5,0,w_f,white,female,6,6,5,5,1,1,5,4,48,2,5,"It’s odd that my numbers are different by race. Too large a percentage of adult white women are conservative, republican, sometimes racists. Knowing the odds I’m less excited to get to know one. "
9/27/21 9:19,9/27/21 9:22,R_2wHLKFZsX8xDpqs,wf_251,14,5,0,w_f,white,female,5,3,3,2,1,1,3,3,59,2,5,
9/27/21 9:24,9/27/21 9:29,R_1q8LJOzS3XfmWX6,wf_252,14,5,0,w_f,white,female,4,3,5,3,1,2,4,3,46,2,5,Not at the moment 
9/27/21 9:59,9/27/21 10:03,R_3NzkQj0NdZHLc6u,wf_253,14,5,0,w_f,white,female,5,5,5,4,1,1,4,3,22,2,5,
9/27/21 9:17,9/27/21 9:21,R_1eqrzHAlMjL7uxv,wf_255,16,5,0,w_f,white,female,7,5,7,4,1,2,5,7,47,2,5,
9/27/21 10:51,9/27/21 10:54,R_3j7BaifQmBY3ZiO,wf_256,16,5,0,w_f,white,female,7,5,7,5,2,2,4,6,19,2,5,
9/27/21 10:54,9/27/21 10:57,R_PYuI4vi2g9k9QEp,wf_257,16,5,0,w_f,white,female,5,5,6,6,1,1,4,6,22,2,5,
9/27/21 8:28,9/27/21 8:32,R_1kSlfsNhUlmYSGO,wf_258,16,5,0,w_f,white,female,7,4,6,4,1,2,5,5,59,2,5,
9/27/21 8:52,9/27/21 8:56,R_2VNQKz6dIY0OZNX,wf_259,16,5,0,w_f,white,female,4,4,4,4,1,2,4,5,33,2,5,Nothing
9/27/21 8:59,9/27/21 9:03,R_24JfrcZgYKFlkng,wf_260,16,5,0,w_f,white,female,5,5,5,5,1,1,5,5,47,2,5,
9/27/21 9:03,9/27/21 9:06,R_2DOaUtY1Np94bqu,wf_261,16,5,0,w_f,white,female,7,4,6,4,1,1,5,5,43,2,5,
9/27/21 10:22,9/27/21 10:25,R_1ocZ8Ha9OXih3Fq,wf_262,16,5,0,w_f,white,female,5,3,4,3,1,1,3,5,24,2,5,
9/27/21 10:36,9/27/21 10:39,R_1mh1WOHzXr29xsu,wf_263,16,5,0,w_f,white,female,6,6,6,6,1,1,5,5,28,2,5,
9/27/21 11:03,9/27/21 11:06,R_3My7gh1PoLtNtwn,wf_264,16,5,0,w_f,white,female,4,3,4,4,1,1,5,5,37,2,5,
9/27/21 10:22,9/27/21 10:26,R_3rUK6qF3wg8oaJT,wf_265,16,5,0,w_f,white,female,5,3,3,2,1,2,2,4,42,2,5,Interesting study ;)
9/27/21 10:13,9/27/21 10:16,R_262YUbN2r5Ql2Nh,wf_266,16,5,0,w_f,white,female,6,5,4,4,1,2,3,3,24,2,5,
9/27/21 10:26,9/27/21 10:30,R_DS7hDSvOgHiclfr,wf_267,16,5,0,w_f,white,female,5,4,5,3,1,1,2,3,21,2,5,
9/27/21 8:08,9/27/21 8:12,R_bEGsE8lJhkvj733,wf_268,18,5,0,w_f,white,female,7,4,7,4,1,1,4,6,40,2,5,
9/27/21 10:43,9/27/21 10:46,R_3R8ayWEb3xCdnEE,wf_269,18,5,0,w_f,white,female,7,5,6,6,1,1,5,6,29,2,5,
9/27/21 9:30,9/27/21 9:36,R_6WiftpWCGglQrEB,wf_270,18,5,0,w_f,white,female,5,4,5,4,1,1,4,5,37,2,5,
9/27/21 10:53,9/27/21 10:56,R_2SIbYzITQLF2BEG,wf_271,18,5,0,w_f,white,female,4,4,4,4,2,2,3,2,31,2,5,
9/27/21 9:59,9/27/21 10:08,R_1IsD4FdqzokepjW,wf_272,18,5,0,w_f,white,female,4,4,4,4,1,1,1,1,30,2,5,"I guess it's not really a matter of me ""wanting"" to have a discussion/conversation with either of the two other participants or not. The question that you should have added is whether or not I want to have a conversation with anyone at all. It has nothing to do with who the person/persons are, or what they look like. I could care less who they are or what they look like."
9/27/21 8:30,9/27/21 8:35,R_3k54L0sMoN4OFEt,wf_273,19,5,0,w_f,white,female,7,3,7,3,1,1,2,5,27,2,5,
9/27/21 8:30,9/27/21 8:35,R_1OwxvYphmhndGgS,wf_274,19,5,0,w_f,white,female,7,5,7,5,1,1,5,5,47,2,5,
9/27/21 9:34,9/27/21 9:41,R_QiENCYe9COnevKh,wf_275,19,5,0,w_f,white,female,6,7,6,6,2,2,5,4,33,2,5,
9/27/21 10:31,9/27/21 10:35,R_3niJuhZNgcFCm5A,wf_276,19,5,0,w_f,white,female,5,5,5,5,1,2,4,2,26,2,5,
9/27/21 10:47,9/27/21 10:55,R_2frDPyqkPB72OWp,wf_277,20,5,0,w_f,white,female,5,5,5,5,1,1,1,4,30,2,5,
9/27/21 10:52,9/27/21 10:56,R_2TNO5SdrRbUkpuO,wf_278,20,5,0,w_f,white,female,5,2,5,4,1,2,4,4,32,2,5,"None at this time, thank you."
9/27/21 10:49,9/27/21 10:54,R_10UZZIJifc1OftF,wf_280,22,5,0,w_f,white,female,4,4,4,4,1,1,4,5,28,2,5,
9/27/21 8:14,9/27/21 8:18,R_31yeucW9TsgFcZM,wf_281,23,5,0,w_f,white,female,6,3,5,4,1,1,3,6,29,2,5,
9/27/21 8:34,9/27/21 8:39,R_xENY6QQUXe9xjvr,wf_282,23,5,0,w_f,white,female,5,4,5,4,1,1,5,6,37,2,5,No
9/27/21 10:14,9/27/21 10:20,R_3pmB4xR0PTlMlS2,wf_283,23,5,0,w_f,white,female,6,6,6,6,1,1,5,6,30,2,5,
9/27/21 11:01,9/27/21 11:04,R_3nUy4j0mbX91kMF,wf_284,23,5,0,w_f,white,female,5,3,5,4,1,2,4,6,39,2,5,
9/27/21 9:00,9/27/21 9:04,R_3FIp5Aw4yh5eDLe,wf_285,23,5,0,w_f,white,female,4,5,4,5,1,1,4,5,31,2,5,
9/27/21 10:33,9/27/21 10:36,R_1GIGiEXfkJVfAx8,wf_286,23,5,0,w_f,white,female,6,4,6,4,1,1,4,5,36,2,5,
9/27/21 10:57,9/27/21 11:01,R_2TAk6nvvbxr46FG,wf_287,23,5,0,w_f,white,female,2,2,2,2,1,1,5,5,42,2,5,
9/27/21 8:15,9/27/21 8:18,R_28TbThJeJOoAwp3,wf_288,23,5,0,w_f,white,female,4,3,4,3,1,1,5,4,36,2,5,No
9/27/21 9:24,9/27/21 9:29,R_3PS09AtpKeOc8Tj,wf_289,23,5,0,w_f,white,female,4,4,4,4,1,1,4,4,50,2,5,
9/27/21 10:02,9/27/21 10:07,R_3G2Ik1djtknZwVS,wf_290,23,5,0,w_f,white,female,4,4,4,4,1,1,2,4,52,2,5,
9/27/21 10:10,9/27/21 10:14,R_2DMp4U6M0xJv8XG,wf_291,23,5,0,w_f,white,female,5,5,5,5,1,1,4,4,32,2,5,
9/27/21 10:20,9/27/21 10:26,R_1I48IVhUUtQOOY4,wf_292,23,5,0,w_f,white,female,4,4,4,4,1,1,4,4,42,2,5,
9/27/21 10:21,9/27/21 10:26,R_24qv4tCIjJtdtzE,wf_293,23,5,0,w_f,white,female,5,5,5,5,1,1,4,4,43,2,5,no
9/27/21 10:34,9/27/21 10:40,R_1FtFXHhGbmFOKLh,wf_294,23,5,0,w_f,white,female,4,3,3,3,1,1,3,4,65,2,5,No
9/27/21 10:37,9/27/21 10:41,R_1OPmxcYScDZ1Eb9,wf_295,23,5,0,w_f,white,female,4,2,3,2,1,1,4,4,28,2,5,
9/27/21 10:59,9/27/21 11:02,R_cOxMQ8LmjL0bTcB,wf_296,23,5,0,w_f,white,female,5,4,4,4,1,1,4,4,20,2,5,
9/27/21 10:17,9/27/21 10:24,R_2Vgzz72urovn5FV,wf_297,23,5,0,w_f,white,female,4,1,4,1,1,1,1,1,54,2,5,Thank you for the opportunity!
9/27/21 9:11,9/27/21 9:14,R_1dn9AbqIV8HhrVK,wf_298,16,5,0,w_f,white,female,5,4,4,4,1,1,6,5,22,3,5,
##########,##########,R_31TrtcLqhmYc2OT,bm_1,3,4,3,b_m,black,male,4,6,6,5,1,1,4,6,30,1,1,
##########,##########,R_3D0D1lauaLPZe9T,bm_2,3,4,3,b_m,black,male,1,6,2,7,2,2,2,6,22,1,1,
##########,##########,R_3gSMsvs0C1OIh5B,bm_3,11,5,2,b_m,black,male,1,2,3,5,2,1,1,4,25,2,1,
##########,##########,R_1oCrjlyojnOBGtg,bm_4,17,5,2,b_m,black,male,1,1,1,1,1,2,1,1,30,2,1,
##########,##########,R_1QcM9BjdcxZyFnn,bm_5,5,5,2,b_m,black,male,6,6,7,6,1,1,6,6,30,1,5,
##########,##########,R_3OldegNwmhX2vpR,bm_6,15,5,2,b_m,black,male,4,6,6,6,1,1,6,6,37,1,5,Thanks
##########,##########,R_zTivgKsiI5N7kc1,bm_7,20,5,2,b_m,black,male,7,5,7,6,2,1,6,3,32,1,5,
##########,##########,R_3oMZRP2mh9K3ndI,bm_8,20,5,2,b_m,black,male,6,6,6,5,1,1,6,6,37,1,5,None
##########,##########,R_3oLchi9I6zNpRDX,bm_9,5,5,2,b_m,black,male,5,6,5,5,1,1,5,5,,,,
##########,##########,R_2rHnl6mpPOUECUt,bm_10,15,5,2,b_m,black,male,6,5,5,5,2,1,5,7,,,,
##########,##########,R_3pgO0xgPhvkli3R,bm_11,1,5,1,b_m,black,male,4,4,4,4,1,1,4,4,46,1,6,No.
##########,##########,R_xixthTyp9QGtNjr,bm_12,1,5,1,b_m,black,male,7,5,7,5,1,1,6,6,31,1,1,"Well structured survey, kudos. Look forward to doing more studies with you"
##########,##########,R_1oC6bTdhnVhl0d1,bm_13,2,5,1,b_m,black,male,6,5,6,5,1,2,1,4,41,1,1,no
##########,##########,R_1CBCnAkGxOB9A8L,bm_14,2,5,1,b_m,black,male,4,3,6,4,1,2,4,5,29,1,1,
##########,##########,R_3NXkgu8TRZT82oj,bm_15,4,5,1,b_m,black,male,2,6,1,5,2,2,5,1,30,1,1,No
##########,##########,R_2YWeYp5H3yvro5O,bm_16,9,5,1,b_m,black,male,7,4,7,4,1,1,4,7,30,1,1,It was very interesting.
##########,##########,R_urfkYi5TPeYdGc9,bm_17,9,5,1,b_m,black,male,5,4,5,4,1,1,3,3,35,1,1,
##########,##########,R_1jp1d1fdwUWm4ed,bm_18,9,5,1,b_m,black,male,4,4,4,3,1,1,2,3,23,1,1,
##########,##########,R_UXaqztwicr8ba25,bm_19,12,5,1,b_m,black,male,6,4,4,6,1,1,4,5,30,1,1,Nice survey
##########,##########,R_1q20adXwU4YWSTc,bm_20,12,5,1,b_m,black,male,5,4,5,4,1,1,5,7,56,1,1,
##########,##########,R_UKJv5g6srJKoIiB,bm_21,12,5,1,b_m,black,male,5,6,6,6,1,2,7,3,29,1,1,
##########,##########,R_1mt6lvfWDoL88tx,bm_22,14,5,1,b_m,black,male,7,7,6,7,1,1,6,7,30,1,1,
##########,##########,R_22rGJuRrxoKnW48,bm_23,5,5,0,b_m,black,male,6,4,6,4,2,1,4,7,38,1,6,none
##########,##########,R_XZlP4a94fioBbe9,bm_24,15,5,0,b_m,black,male,2,3,2,3,2,2,2,3,40,1,6,
##########,##########,R_3D85F5fuRADyQID,bm_25,15,5,0,b_m,black,male,3,3,6,6,2,1,3,6,39,1,6,
##########,##########,R_3dPWikkid4fOzK0,bm_26,15,5,0,b_m,black,male,6,6,6,6,2,1,4,6,30,1,4,thrilling survey
##########,##########,R_1dytuRpIRwI54mw,bm_27,15,5,0,b_m,black,male,5,5,6,7,1,1,5,7,36,1,4,
##########,##########,R_2wKAIVTV9kFm7G5,bm_28,3,5,0,b_m,black,male,3,2,6,5,1,1,3,7,28,1,2,
##########,##########,R_12gs9ek22f7GCjf,bm_29,15,5,0,b_m,black,male,2,1,2,1,1,1,6,6,44,1,2,"I find it interesting that the questions had to do with how much I'd like to ""get to know"" the participants that were presented.  I don't really participate in surveys to get to know strangers, but rather to answer interesting questions and make a little cash on the side.  I haven't much interest in just chit chatting with random folks and can't see how different avatars would affect that feeling... but hope my input helped your study."
##########,##########,R_6FIZfmNXINIgzy9,bm_30,15,5,0,b_m,black,male,4,4,6,6,2,1,2,5,50,1,2,
##########,##########,R_2A09bMhUb9OWX1W,bm_31,15,5,0,b_m,black,male,4,1,5,2,1,1,4,4,26,1,2,
##########,##########,R_2P6FeavlX336Veb,bm_32,17,5,0,b_m,black,male,5,5,5,4,2,2,2,5,19,1,2,
##########,##########,R_3kFL59fMWf9ZZ7I,bm_33,21,5,0,b_m,black,male,5,4,6,4,1,1,4,6,33,1,2,
##########,##########,R_3nflAoVo1hoWRCF,bm_34,3,5,0,b_m,black,male,7,6,7,6,2,1,4,7,35,1,1,None thanks 
##########,##########,R_3J9PGP6JpYcOfrC,bm_35,3,5,0,b_m,black,male,5,2,5,4,1,1,7,7,40,1,1,
##########,##########,R_2YijVoKykROv0Ac,bm_36,3,5,0,b_m,black,male,6,6,6,5,1,1,5,7,24,1,1,no
##########,##########,R_1Fx1A4PHcjLMEcj,bm_37,3,5,0,b_m,black,male,5,5,6,5,1,1,3,7,35,1,1,
##########,##########,R_3RxzLQt80Ium8Wt,bm_38,3,5,0,b_m,black,male,6,5,6,5,1,1,3,6,29,1,1,
##########,##########,R_3dJLi2UyjuLrM6N,bm_39,3,5,0,b_m,black,male,6,5,6,5,1,1,3,6,20,1,1,
##########,##########,R_3kdXW1msfzFIpl0,bm_40,3,5,0,b_m,black,male,1,1,1,1,2,1,1,4,33,1,1,No
##########,##########,R_2xE1KXiylSlA8SC,bm_41,3,5,0,b_m,black,male,5,4,5,4,1,1,4,6,23,1,1,
##########,##########,R_4VIkjMuDMO9RTyN,bm_42,3,5,0,b_m,black,male,2,2,5,4,2,1,1,5,23,1,1,
##########,##########,R_1mfI5SsQDGOSZos,bm_43,3,5,0,b_m,black,male,1,1,7,7,2,1,1,7,25,1,1,
##########,##########,R_2uOqM0rpEXGRzE0,bm_44,3,5,0,b_m,black,male,5,5,6,5,2,1,3,6,36,1,1,
##########,##########,R_1oFMwz6j0nOo9RE,bm_45,3,5,0,b_m,black,male,5,6,6,7,1,1,3,6,30,1,1,
##########,##########,R_AiXkNztDD9m9Yu5,bm_46,3,5,0,b_m,black,male,5,5,5,5,1,2,4,5,35,1,1,
##########,##########,R_u3w2nDWa7xTtBId,bm_47,3,5,0,b_m,black,male,6,5,5,5,1,1,2,6,41,1,1,
##########,##########,R_25veYmLH3YnUurZ,bm_48,3,5,0,b_m,black,male,7,5,7,6,1,1,5,7,29,1,1,No
##########,##########,R_VUVKqjeBFTIVQs1,bm_49,3,5,0,b_m,black,male,6,5,6,5,1,1,2,7,25,1,1,
##########,##########,R_2OVc2DfI1wcotZ3,bm_50,3,5,0,b_m,black,male,4,6,6,5,1,1,4,6,29,1,1,
##########,##########,R_1hQHAda76s3Thp2,bm_51,3,5,0,b_m,black,male,4,3,3,3,1,1,3,4,27,1,1,
##########,##########,R_27DWTinRD4rVBc7,bm_52,3,5,0,b_m,black,male,7,5,7,6,1,1,5,7,35,1,1,
##########,##########,R_1GI0kBccSnpDaq5,bm_53,3,5,0,b_m,black,male,3,4,4,3,1,1,3,4,19,1,1,
##########,##########,R_2E12DghiCKMtlD0,bm_54,3,5,0,b_m,black,male,4,4,4,5,1,1,2,3,25,1,1,No.
##########,##########,R_2qz08B5tj2uS76w,bm_55,3,5,0,b_m,black,male,3,2,7,6,2,1,1,7,27,1,1,
##########,##########,R_3lVVtufQ4Z5jv3e,bm_56,3,5,0,b_m,black,male,4,4,4,4,1,1,4,5,21,1,1,
##########,##########,R_W6h4Kp91v4hciMp,bm_57,3,5,0,b_m,black,male,5,4,5,6,1,1,4,5,33,1,1,
##########,##########,R_3r2sTZ1GyNdWMmX,bm_58,3,5,0,b_m,black,male,3,3,3,4,1,1,2,5,31,1,1,
##########,##########,R_3MRSgjwiy76Wy8n,bm_59,3,5,0,b_m,black,male,4,3,4,3,2,1,2,4,22,1,1,
##########,##########,R_1FwEAOHuV9x7qkk,bm_60,3,5,0,b_m,black,male,5,5,6,4,1,1,6,5,32,1,1,nothing
##########,##########,R_1LA4zNf7RmyyeEi,bm_61,3,5,0,b_m,black,male,6,6,6,5,1,1,4,5,29,1,1,No
##########,##########,R_22sqvcq7ND3Ge1C,bm_62,3,5,0,b_m,black,male,1,1,1,1,2,2,1,1,44,1,1,I never thought for a second that I was actually going to get paired with another participant.
##########,##########,R_2zHKfC8Se9Bz6ja,bm_63,3,5,0,b_m,black,male,4,3,4,3,1,1,3,6,36,1,1,
##########,##########,R_abldi4cOcWlp0FX,bm_64,3,5,0,b_m,black,male,7,5,7,5,1,1,5,5,45,1,1,No
##########,##########,R_Q0bNaCcs19yKsxP,bm_65,3,5,0,b_m,black,male,5,4,5,4,2,1,2,6,43,1,1,Decent survey.
